,Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken,n_PCA,Fator_balanc,Normalizacao
11660,NuSVC,0.7559402579769179,0.5914527606209342,0.5914527606209341,0.7139518298717961,2.9720020294189453,9,0.37,SIM
11661,DecisionTreeClassifier,0.6693822131704006,0.5868515300251286,0.5868515300251286,0.671916078161708,0.131011962890625,9,0.37,SIM
11662,ExtraTreeClassifier,0.6680244399185336,0.5775028768699655,0.5775028768699655,0.6681572609134124,0.029028654098510742,9,0.37,SIM
11663,LabelSpreading,0.6856754921928038,0.5763292313473145,0.5763292313473145,0.677339913648581,6.430564641952515,9,0.37,SIM
11664,LabelPropagation,0.6829599456890699,0.5760779455625749,0.5760779455625749,0.6758420620360748,4.22799277305603,9,0.37,SIM
11665,PassiveAggressiveClassifier,0.7206381534283774,0.5541010074916042,0.5541010074916042,0.6783587085287826,0.0260007381439209,9,0.37,SIM
11666,Perceptron,0.7101154107264087,0.5328767525422137,0.5328767525422136,0.6600784636273436,0.02729201316833496,9,0.37,SIM
11667,DummyClassifier,0.6126951799049559,0.5076213569432376,0.5076213569432375,0.613081259539202,0.02198338508605957,9,0.37,SIM
11668,NearestCentroid,0.7111337406653089,0.7140226861745849,0.7140226861745849,0.7256983462735006,0.021012067794799805,9,0.37,NAO
11669,LinearDiscriminantAnalysis,0.7552613713509844,0.6363019891500905,0.6363019891500904,0.7382028409931971,0.03499794006347656,9,0.37,NAO
11670,SGDClassifier,0.7532247114731839,0.6317025199032432,0.6317025199032432,0.7351526072767773,0.045995473861694336,9,0.37,NAO
11671,AdaBoostClassifier,0.7532247114731839,0.6300985181184097,0.6300985181184097,0.7344420761084052,0.6719982624053955,9,0.37,NAO
11672,LogisticRegression,0.7556008146639511,0.6297168925107443,0.6297168925107444,0.7354640233106947,0.03328824043273926,9,0.37,NAO
11673,QuadraticDiscriminantAnalysis,0.736591989137814,0.6251508888941077,0.6251508888941077,0.7236665269310179,0.025000333786010742,9,0.37,NAO
11674,LinearSVC,0.7579769178547182,0.6233202602099528,0.6233202602099528,0.7335403432552036,0.4740004539489746,9,0.37,NAO
11675,LGBMClassifier,0.7488119484046164,0.6186626664474766,0.6186626664474766,0.726967890443269,0.2740027904510498,9,0.37,NAO
11676,XGBClassifier,0.7362525458248472,0.6181019703623681,0.6181019703623681,0.7205497278978871,1.120985746383667,9,0.37,NAO
11677,RidgeClassifier,0.7572980312287848,0.6180444329630587,0.6180444329630587,0.7305246806904713,0.026001453399658203,9,0.37,NAO
11678,ExtraTreesClassifier,0.748133061778683,0.6125848383081656,0.6125848383081656,0.7236345255703394,1.0819976329803467,9,0.37,NAO
11679,RandomForestClassifier,0.7399864222674813,0.608221976938071,0.6082219769380709,0.7177742735589058,2.4119873046875,9,0.37,NAO
11680,BernoulliNB,0.7291242362525459,0.6072168337991123,0.6072168337991123,0.712189144367035,0.02502155303955078,9,0.37,NAO
11681,KNeighborsClassifier,0.7298031228784793,0.6068786547990888,0.6068786547990889,0.7123647542456146,0.39098381996154785,9,0.37,NAO
11682,RidgeClassifierCV,0.7535641547861507,0.6046664005072685,0.6046664005072685,0.7215554872318478,0.03054022789001465,9,0.37,NAO
11683,BaggingClassifier,0.7386286490156144,0.6040863295836172,0.6040863295836171,0.7150858780112692,0.6740150451660156,9,0.37,NAO
11684,ExtraTreeClassifier,0.6839782756279701,0.6020367065122942,0.6020367065122942,0.6853980888576421,0.029995441436767578,9,0.37,NAO
11685,CalibratedClassifierCV,0.7579769178547182,0.6000622343298654,0.6000622343298654,0.7203279930983586,1.769977331161499,9,0.37,NAO
11686,DecisionTreeClassifier,0.676510522742702,0.5981376670345929,0.5981376670345929,0.67963221862706,0.12599945068359375,9,0.37,NAO
11687,SVC,0.7556008146639511,0.5948298536906131,0.5948298536906131,0.7161358012755532,3.101003885269165,9,0.37,NAO
11688,GaussianNB,0.7345553292600135,0.5936843897512976,0.5936843897512976,0.7078639778440389,0.025018930435180664,9,0.37,NAO
11689,NuSVC,0.751866938221317,0.583456823465865,0.5834568234658651,0.7071749812556882,3.072000026702881,9,0.37,NAO
11690,LabelSpreading,0.6717583163611677,0.5788508959395036,0.5788508959395036,0.6707542152859547,6.465047597885132,9,0.37,NAO
11691,LabelPropagation,0.6687033265444671,0.5771646978699421,0.577164697869942,0.6684364195318201,4.118573904037476,9,0.37,NAO
11692,PassiveAggressiveClassifier,0.730142566191446,0.5557825086306099,0.55578250863061,0.6815377703122738,0.030004262924194336,9,0.37,NAO
11693,Perceptron,0.703326544467074,0.5342535403114065,0.5342535403114065,0.6601120317495419,0.02801203727722168,9,0.37,NAO
11694,DummyClassifier,0.6126951799049559,0.5076213569432376,0.5076213569432375,0.613081259539202,0.01999950408935547,9,0.37,NAO
11695,NearestCentroid,0.7104548540393755,0.7103508607125244,0.7103508607125244,0.7248101431242753,0.023000001907348633,11,0.37,SIM
11696,Perceptron,0.6995926680244399,0.6483936497498884,0.6483936497498886,0.7074108696410281,0.02900075912475586,11,0.37,SIM
11697,LinearDiscriminantAnalysis,0.7549219280380176,0.637273079542519,0.637273079542519,0.7384349977220742,0.03899788856506348,11,0.37,SIM
11698,LGBMClassifier,0.7562797012898846,0.6329877175265963,0.6329877175265963,0.7372850058672786,0.285999059677124,11,0.37,SIM
11699,AdaBoostClassifier,0.7532247114731839,0.6317025199032432,0.6317025199032432,0.7351526072767773,0.771003246307373,11,0.37,SIM
11700,LogisticRegression,0.7559402579769179,0.6315528052417745,0.6315528052417745,0.7364692262816869,0.03273963928222656,11,0.37,SIM
11701,XGBClassifier,0.7498302783435167,0.6309874122261102,0.6309874122261102,0.7330869020781573,1.1299962997436523,11,0.37,SIM
11702,SGDClassifier,0.7467752885268161,0.6293012141565487,0.6293012141565487,0.7307739683280148,0.054987430572509766,11,0.37,SIM
11703,BernoulliNB,0.7556008146639511,0.6277118902797022,0.6277118902797022,0.7345352388808963,0.026996374130249023,11,0.37,SIM
11704,QuadraticDiscriminantAnalysis,0.736591989137814,0.6247498884478992,0.6247498884478992,0.7235048013897778,0.028062105178833008,11,0.37,SIM
11705,LinearSVC,0.7552613713509844,0.6218659730865879,0.621865973086588,0.7315557558342243,0.5230023860931396,11,0.37,SIM
11706,RidgeClassifierCV,0.7579769178547182,0.6193102557478688,0.6193102557478687,0.7314884499022722,0.03101205825805664,11,0.37,SIM
11707,RandomForestClassifier,0.7494908350305499,0.6175224865550363,0.6175224865550363,0.7267295766317484,2.505012035369873,11,0.37,SIM
11708,RidgeClassifier,0.7559402579769179,0.6167157887320636,0.6167157887320636,0.7292288856658259,0.027988195419311523,11,0.37,SIM
11709,KNeighborsClassifier,0.7342158859470469,0.6131015006693126,0.6131015006693127,0.717331560619078,0.43600010871887207,11,0.37,SIM
11710,ExtraTreesClassifier,0.7498302783435167,0.6125413917005238,0.6125413917005237,0.7243630581573574,1.0401544570922852,11,0.37,SIM
11711,DecisionTreeClassifier,0.6870332654446707,0.6113419130598154,0.6113419130598153,0.6899975713717449,0.15999484062194824,11,0.37,SIM
11712,PassiveAggressiveClassifier,0.6975560081466395,0.6113131443601606,0.6113131443601606,0.6965050885288873,0.028987407684326172,11,0.37,SIM
11713,BaggingClassifier,0.7420230821452818,0.6100144430614594,0.6100144430614594,0.7195886442390332,0.8859992027282715,11,0.37,SIM
11714,GaussianNB,0.7406653088934148,0.6042747939221719,0.6042747939221718,0.7160701125408265,0.027012109756469727,11,0.37,SIM
11715,CalibratedClassifierCV,0.7589952477936185,0.6027629693994974,0.6027629693994974,0.7223948226909334,1.970668077468872,11,0.37,SIM
11716,ExtraTreeClassifier,0.6832993890020367,0.598765881496442,0.598765881496442,0.6839892177026435,0.028982877731323242,11,0.37,SIM
11717,SVC,0.7535641547861507,0.592235386674808,0.592235386674808,0.7137702662861829,3.1769912242889404,11,0.37,SIM
11718,NuSVC,0.7515274949083504,0.5860319156431273,0.5860319156431272,0.7089207825207902,3.1249873638153076,11,0.37,SIM
11719,LabelSpreading,0.6758316361167686,0.5784258237241963,0.5784258237241962,0.6728974473445104,6.734525918960571,11,0.37,SIM
11720,LabelPropagation,0.6717583163611677,0.5768458937084615,0.5768458937084615,0.6700657681243124,4.495983123779297,11,0.37,SIM
11721,DummyClassifier,0.6126951799049559,0.5076213569432376,0.5076213569432375,0.613081259539202,0.02303004264831543,11,0.37,SIM
11722,NearestCentroid,0.7111337406653089,0.7140226861745849,0.7140226861745849,0.7256983462735006,0.023000478744506836,11,0.37,NAO
11723,LinearDiscriminantAnalysis,0.7542430414120842,0.6348042554190836,0.6348042554190837,0.7370275446112963,0.03899979591369629,11,0.37,NAO
11724,QuadraticDiscriminantAnalysis,0.7338764426340801,0.6313156102487025,0.6313156102487025,0.7245397506002824,0.027361631393432617,11,0.37,NAO
11725,AdaBoostClassifier,0.751866938221317,0.6303738756722482,0.6303738756722482,0.7338721511982745,0.7869968414306641,11,0.37,NAO
11726,LGBMClassifier,0.7562797012898846,0.6277747117258872,0.6277747117258872,0.7348966939502234,0.2820005416870117,11,0.37,NAO
11727,LogisticRegression,0.7528852681602173,0.6270596040487542,0.6270596040487542,0.7328949069052965,0.0339970588684082,11,0.37,NAO
11728,LinearSVC,0.7566191446028513,0.6239966182099999,0.6239966182099999,0.7332424482583115,0.517005443572998,11,0.37,NAO
11729,XGBClassifier,0.7386286490156144,0.6205273478781617,0.6205273478781617,0.7228090843667364,1.1650025844573975,11,0.37,NAO
11730,RidgeClassifierCV,0.7589952477936185,0.619203987694042,0.619203987694042,0.7318824681047664,0.031000375747680664,11,0.37,NAO
11731,RidgeClassifier,0.7579769178547182,0.6185082548554519,0.6185082548554519,0.7310675762565074,0.026998043060302734,11,0.37,NAO
11732,RandomForestClassifier,0.7494908350305499,0.6183244874474532,0.6183244874474532,0.727122529257992,2.669002056121826,11,0.37,NAO
11733,ExtraTreesClassifier,0.754582484725051,0.6169911462859021,0.6169911462859021,0.72877381214111,1.0300161838531494,11,0.37,NAO
11734,KNeighborsClassifier,0.7331975560081466,0.610801766045889,0.610801766045889,0.7157971333415966,0.5119855403900146,11,0.37,NAO
11735,PassiveAggressiveClassifier,0.7189409368635438,0.6098835161222141,0.6098835161222141,0.7081345136645154,0.02799510955810547,11,0.37,NAO
11736,BernoulliNB,0.7325186693822132,0.6039219370141613,0.6039219370141613,0.7122570240415177,0.026014089584350586,11,0.37,NAO
11737,SGDClassifier,0.748133061778683,0.6021588267067471,0.6021588267067471,0.7179973698205507,0.055004119873046875,11,0.37,NAO
11738,GaussianNB,0.7331975560081466,0.5999747539982621,0.5999747539982621,0.7106090874907042,0.0320124626159668,11,0.37,NAO
11739,CalibratedClassifierCV,0.7542430414120842,0.596308212583077,0.596308212583077,0.716662997353401,1.9690029621124268,11,0.37,NAO
11740,BaggingClassifier,0.7311608961303462,0.5945732838589981,0.5945732838589982,0.7069454745258771,0.8120098114013672,11,0.37,NAO
11741,SVC,0.754582484725051,0.5937331204058148,0.5937331204058148,0.7150865218980104,3.1580135822296143,11,0.37,NAO
11742,LabelPropagation,0.6802443991853361,0.5922676780723797,0.5922676780723797,0.6801158861699951,4.229997396469116,11,0.37,NAO
11743,LabelSpreading,0.6812627291242362,0.5921614100185528,0.5921614100185528,0.680681673638093,6.6110615730285645,11,0.37,NAO
11744,NuSVC,0.7539035980991174,0.5892592940513375,0.5892592940513375,0.7118435675510127,3.484020471572876,11,0.37,NAO
11745,ExtraTreeClassifier,0.6680244399185336,0.5887308893638008,0.5887308893638007,0.6716387920918555,0.030984163284301758,11,0.37,NAO
11746,DecisionTreeClassifier,0.6615750169721657,0.5871315845095231,0.5871315845095231,0.6671420294002369,0.15599656105041504,11,0.37,NAO
11747,Perceptron,0.5617786829599457,0.5422077922077921,0.5422077922077922,0.585724866345361,0.025017261505126953,11,0.37,NAO
11748,DummyClassifier,0.6126951799049559,0.5076213569432376,0.5076213569432375,0.613081259539202,0.022998332977294922,11,0.37,NAO
11749,NearestCentroid,0.7094365241004752,0.709254127427726,0.709254127427726,0.7238602785050312,0.021996021270751953,N/A,0.4,NAO
11750,BernoulliNB,0.7155465037338764,0.6929775017026374,0.6929775017026373,0.7269704914298365,0.027997255325317383,N/A,0.4,NAO
11751,Perceptron,0.6900882552613713,0.6571381602123012,0.6571381602123012,0.7020096505086095,0.0279998779296875,N/A,0.4,NAO
11752,SGDClassifier,0.7488119484046164,0.653950705713816,0.6539507057138159,0.7412274412279377,0.05398392677307129,N/A,0.4,NAO
11753,LinearDiscriminantAnalysis,0.7511880515953836,0.6411380662736902,0.6411380662736901,0.7379743007217815,0.039000749588012695,N/A,0.4,NAO
11754,LogisticRegression,0.751866938221317,0.6383938845964162,0.6383938845964161,0.7372563302469608,0.039986610412597656,N/A,0.4,NAO
11755,GaussianNB,0.6972165648336728,0.633136257955426,0.6331362579554262,0.7023438213737396,0.0260009765625,N/A,0.4,NAO
11756,LGBMClassifier,0.7294636795655126,0.6270977666095207,0.6270977666095207,0.7204926052407546,0.23699712753295898,N/A,0.4,NAO
11757,LinearSVC,0.7484725050916496,0.6260497639792396,0.6260497639792395,0.7302315513514658,0.5220000743865967,N/A,0.4,NAO
11758,ExtraTreesClassifier,0.7413441955193483,0.6251896385711937,0.6251896385711937,0.7261984527898578,0.933002233505249,N/A,0.4,NAO
11759,RidgeClassifierCV,0.7522063815342838,0.6241897794791104,0.6241897794791105,0.7312272695524352,0.032224416732788086,N/A,0.4,NAO
11760,RidgeClassifier,0.7522063815342838,0.6241897794791104,0.6241897794791105,0.7312272695524352,0.028268098831176758,N/A,0.4,NAO
11761,AdaBoostClassifier,0.7223353699932111,0.6222276367393909,0.6222276367393909,0.7146834924861006,0.45999860763549805,N/A,0.4,NAO
11762,RandomForestClassifier,0.7311608961303462,0.620237312416336,0.620237312416336,0.7187839108239068,1.56300687789917,N/A,0.4,NAO
11763,XGBClassifier,0.7223353699932111,0.6190196331697235,0.6190196331697235,0.7135046232383518,0.6329827308654785,N/A,0.4,NAO
11764,KNeighborsClassifier,0.718601493550577,0.6092506047298091,0.6092506047298091,0.7077020228693017,0.464003324508667,N/A,0.4,NAO
11765,CalibratedClassifierCV,0.7491513917175832,0.607666564899838,0.607666564899838,0.7214793552870745,1.9829974174499512,N/A,0.4,NAO
11766,NuSVC,0.7379497623896809,0.6076325121533078,0.6076325121533078,0.7165553305568921,3.452000141143799,N/A,0.4,NAO
11767,SVC,0.7376103190767141,0.6057965994222776,0.6057965994222774,0.7154952690762243,3.1280176639556885,N/A,0.4,NAO
11768,BaggingClassifier,0.7179226069246436,0.6019697752518729,0.601969775251873,0.7043394584130139,0.5079987049102783,N/A,0.4,NAO
11769,LabelPropagation,0.675152749490835,0.5980120241422231,0.5980120241422231,0.6787463720277477,4.001979112625122,N/A,0.4,NAO
11770,LabelSpreading,0.6748133061778683,0.5961761114111928,0.5961761114111928,0.6780092690241526,6.4466471672058105,N/A,0.4,NAO
11771,DecisionTreeClassifier,0.654786150712831,0.589711373617341,0.589711373617341,0.6633862191541483,0.0969991683959961,N/A,0.4,NAO
11772,ExtraTreeClassifier,0.6663272233537,0.5847643315093587,0.5847643315093585,0.6694279695052998,0.028983116149902344,N/A,0.4,NAO
11773,QuadraticDiscriminantAnalysis,0.6748133061778683,0.518783025292971,0.5187830252929712,0.6429176965763113,0.027997255325317383,N/A,0.4,NAO
11774,PassiveAggressiveClassifier,0.6581805838424983,0.5114293933914187,0.5114293933914187,0.6336340656747851,0.031000852584838867,N/A,0.4,NAO
11775,DummyClassifier,0.6052274270196877,0.5065293205889951,0.5065293205889951,0.6087542449271661,0.023012638092041016,N/A,0.4,NAO
11776,NearestCentroid,0.7094365241004752,0.709254127427726,0.709254127427726,0.7238602785050312,0.02200007438659668,N/A,0.4,SIM
11777,BernoulliNB,0.7155465037338764,0.6929775017026374,0.6929775017026373,0.7269704914298365,0.02399754524230957,N/A,0.4,SIM
11778,Perceptron,0.6900882552613713,0.6571381602123012,0.6571381602123012,0.7020096505086095,0.02700018882751465,N/A,0.4,SIM
11779,SGDClassifier,0.7488119484046164,0.653950705713816,0.6539507057138159,0.7412274412279377,0.05199933052062988,N/A,0.4,SIM
11780,LinearDiscriminantAnalysis,0.7511880515953836,0.6411380662736902,0.6411380662736901,0.7379743007217815,0.03801774978637695,N/A,0.4,SIM
11781,LogisticRegression,0.751866938221317,0.6383938845964162,0.6383938845964161,0.7372563302469608,0.040624380111694336,N/A,0.4,SIM
11782,GaussianNB,0.6972165648336728,0.633136257955426,0.6331362579554262,0.7023438213737396,0.02399921417236328,N/A,0.4,SIM
11783,LGBMClassifier,0.7294636795655126,0.6270977666095207,0.6270977666095207,0.7204926052407546,0.23799943923950195,N/A,0.4,SIM
11784,LinearSVC,0.7484725050916496,0.6260497639792396,0.6260497639792395,0.7302315513514658,0.5230123996734619,N/A,0.4,SIM
11785,ExtraTreesClassifier,0.7413441955193483,0.6251896385711937,0.6251896385711937,0.7261984527898578,0.9420123100280762,N/A,0.4,SIM
11786,RidgeClassifierCV,0.7522063815342838,0.6241897794791104,0.6241897794791105,0.7312272695524352,0.029628992080688477,N/A,0.4,SIM
11787,RidgeClassifier,0.7522063815342838,0.6241897794791104,0.6241897794791105,0.7312272695524352,0.02502894401550293,N/A,0.4,SIM
11788,AdaBoostClassifier,0.7223353699932111,0.6222276367393909,0.6222276367393909,0.7146834924861006,0.45900392532348633,N/A,0.4,SIM
11789,RandomForestClassifier,0.7311608961303462,0.620237312416336,0.620237312416336,0.7187839108239068,1.5590009689331055,N/A,0.4,SIM
11790,XGBClassifier,0.7223353699932111,0.6190196331697235,0.6190196331697235,0.7135046232383518,0.6410031318664551,N/A,0.4,SIM
11791,KNeighborsClassifier,0.718601493550577,0.6092506047298091,0.6092506047298091,0.7077020228693017,0.46398138999938965,N/A,0.4,SIM
11792,CalibratedClassifierCV,0.7491513917175832,0.607666564899838,0.607666564899838,0.7214793552870745,1.9830195903778076,N/A,0.4,SIM
11793,NuSVC,0.7379497623896809,0.6076325121533078,0.6076325121533078,0.7165553305568921,3.5379936695098877,N/A,0.4,SIM
11794,SVC,0.7376103190767141,0.6057965994222776,0.6057965994222774,0.7154952690762243,3.0970025062561035,N/A,0.4,SIM
11795,BaggingClassifier,0.7179226069246436,0.6019697752518729,0.601969775251873,0.7043394584130139,0.5070018768310547,N/A,0.4,SIM
11796,LabelPropagation,0.675152749490835,0.5980120241422231,0.5980120241422231,0.6787463720277477,4.047014236450195,N/A,0.4,SIM
11797,LabelSpreading,0.6748133061778683,0.5961761114111928,0.5961761114111928,0.6780092690241526,6.103992938995361,N/A,0.4,SIM
11798,DecisionTreeClassifier,0.654786150712831,0.589711373617341,0.589711373617341,0.6633862191541483,0.09398150444030762,N/A,0.4,SIM
11799,ExtraTreeClassifier,0.6663272233537,0.5847643315093587,0.5847643315093585,0.6694279695052998,0.027983665466308594,N/A,0.4,SIM
11800,QuadraticDiscriminantAnalysis,0.6748133061778683,0.518783025292971,0.5187830252929712,0.6429176965763113,0.025994539260864258,N/A,0.4,SIM
11801,PassiveAggressiveClassifier,0.6581805838424983,0.5114293933914187,0.5114293933914187,0.6336340656747851,0.029004812240600586,N/A,0.4,SIM
11802,DummyClassifier,0.6052274270196877,0.5065293205889951,0.5065293205889951,0.6087542449271661,0.020018577575683594,N/A,0.4,SIM
11803,NearestCentroid,0.7080787508486083,0.7027124773960217,0.7027124773960217,0.7221139635233882,0.02400064468383789,1,0.4,SIM
11804,CalibratedClassifierCV,0.7471147318397827,0.6604101594607924,0.6604101594607923,0.7422473588535333,0.28099584579467773,1,0.4,SIM
11805,LabelPropagation,0.7437202987101154,0.6151840022545267,0.6151840022545266,0.7228928624383506,2.2549962997436523,1,0.4,SIM
11806,LabelSpreading,0.7433808553971487,0.6141500904159132,0.6141500904159132,0.7222372244762295,4.020567893981934,1,0.4,SIM
11807,KNeighborsClassifier,0.7315003394433129,0.6140532162231981,0.6140532162231981,0.7163868434575185,0.09600114822387695,1,0.4,SIM
11808,SVC,0.748133061778683,0.6105798360771236,0.6105798360771235,0.7225979295241062,4.1150171756744385,1,0.4,SIM
11809,LinearDiscriminantAnalysis,0.748133061778683,0.606970832061248,0.606970832061248,0.7206761435611193,0.01799750328063965,1,0.4,SIM
11810,LGBMClassifier,0.7474541751527495,0.606908010615063,0.6069080106150632,0.7203578077112063,0.1510016918182373,1,0.4,SIM
11811,QuadraticDiscriminantAnalysis,0.7474541751527495,0.606908010615063,0.6069080106150632,0.7203578077112063,0.01598334312438965,1,0.4,SIM
11812,XGBClassifier,0.7437202987101154,0.6067629928841503,0.6067629928841501,0.7186880624177738,0.49199962615966797,1,0.4,SIM
11813,GaussianNB,0.7471147318397827,0.6066760996688664,0.6066760996688664,0.7200901573836448,0.01599597930908203,1,0.4,SIM
11814,LogisticRegression,0.7484725050916496,0.605598741222611,0.605598741222611,0.7200652987096562,0.035997867584228516,1,0.4,SIM
11815,ExtraTreeClassifier,0.6809232858112695,0.5999495079965242,0.5999495079965244,0.6828974901976601,0.021017074584960938,1,0.4,SIM
11816,DecisionTreeClassifier,0.6782077393075356,0.5956882177497006,0.5956882177497006,0.6799578045239638,0.03699946403503418,1,0.4,SIM
11817,RandomForestClassifier,0.6778682959945689,0.5950553063572955,0.5950553063572955,0.6795595588396491,1.388998031616211,1,0.4,SIM
11818,ExtraTreesClassifier,0.6788866259334692,0.5945480378572603,0.5945480378572603,0.6800221124359193,0.6999831199645996,1,0.4,SIM
11819,BaggingClassifier,0.6904276985743381,0.5944130011037787,0.5944130011037787,0.6867244563253031,0.15599846839904785,1,0.4,SIM
11820,LinearSVC,0.7477936184657162,0.593505906390174,0.593505906390174,0.7127058928490394,0.11000609397888184,1,0.4,SIM
11821,AdaBoostClassifier,0.743041412084182,0.5906601535896292,0.5906601535896292,0.7092976184122886,0.24800944328308105,1,0.4,SIM
11822,RidgeClassifier,0.7464358452138493,0.5885682581433034,0.5885682581433034,0.7091114256263367,0.019999980926513672,1,0.4,SIM
11823,RidgeClassifierCV,0.7464358452138493,0.5885682581433034,0.5885682581433034,0.7091114256263367,0.019001483917236328,1,0.4,SIM
11824,DummyClassifier,0.6052274270196877,0.5065293205889951,0.5065293205889951,0.6087542449271661,0.014000177383422852,1,0.4,SIM
11825,NuSVC,0.542090970807875,0.5046969305558817,0.5046969305558817,0.5659218269843999,1.7950005531311035,1,0.4,SIM
11826,SGDClassifier,0.7321792260692465,0.5010339118386135,0.5010339118386135,0.6199502957429771,0.02399897575378418,1,0.4,SIM
11827,Perceptron,0.7318397827562797,0.5,0.5,0.6185208042424692,0.017012357711791992,1,0.4,SIM
11828,PassiveAggressiveClassifier,0.7318397827562797,0.5,0.5,0.6185208042424692,0.020004987716674805,1,0.4,SIM
11829,BernoulliNB,0.7318397827562797,0.5,0.5,0.6185208042424692,0.016987085342407227,1,0.4,SIM
11830,NuSVC,0.4382213170400543,0.5163382729386345,0.5163382729386345,0.45395283895724514,1.7140171527862549,1,0.4,NAO
11831,BaggingClassifier,0.6126951799049559,0.5076213569432376,0.5076213569432375,0.613081259539202,0.22301721572875977,1,0.4,NAO
11832,DecisionTreeClassifier,0.5957230142566191,0.5072538221272398,0.5072538221272398,0.6036507549129695,0.04201960563659668,1,0.4,NAO
11833,RandomForestClassifier,0.5957230142566191,0.5072538221272398,0.5072538221272398,0.6036507549129695,2.1090123653411865,1,0.4,NAO
11834,DummyClassifier,0.6052274270196877,0.5065293205889951,0.5065293205889951,0.6087542449271661,0.013987302780151367,1,0.4,NAO
11835,ExtraTreesClassifier,0.5930074677528853,0.5025915314342078,0.5025915314342077,0.6006093022299972,0.7580046653747559,1,0.4,NAO
11836,LinearDiscriminantAnalysis,0.7291242362525459,0.5005507151076771,0.5005507151076771,0.6208955360347079,0.018001794815063477,1,0.4,NAO
11837,SGDClassifier,0.7311608961303462,0.5003381790000234,0.5003381790000234,0.6194477006684684,0.03099989891052246,1,0.4,NAO
11838,BernoulliNB,0.7318397827562797,0.5,0.5,0.6185208042424692,0.018004417419433594,1,0.4,NAO
11839,Perceptron,0.7318397827562797,0.5,0.5,0.6185208042424692,0.018000125885009766,1,0.4,NAO
11840,LogisticRegression,0.7281059063136456,0.49985498226908714,0.49985498226908714,0.6203807247951904,0.020014286041259766,1,0.4,NAO
11841,LinearSVC,0.7287847929395791,0.49951680326906367,0.49951680326906367,0.6195050100983309,0.2680025100708008,1,0.4,NAO
11842,RidgeClassifierCV,0.7287847929395791,0.4991158028228553,0.4991158028228553,0.6188905886909756,0.018004417419433594,1,0.4,NAO
11843,RidgeClassifier,0.7287847929395791,0.4991158028228553,0.4991158028228553,0.6188905886909756,0.01800060272216797,1,0.4,NAO
11844,CategoricalNB,0.723693143245078,0.4976421408609474,0.4976421408609474,0.6193249041876883,0.01799798011779785,1,0.4,NAO
11845,ExtraTreeClassifier,0.5977596741344195,0.49741727531058455,0.49741727531058455,0.6014976031167651,0.02199554443359375,1,0.4,NAO
11846,LGBMClassifier,0.714867617107943,0.49682546206054345,0.4968254620605434,0.6219056407599891,0.165999174118042,1,0.4,NAO
11847,KNeighborsClassifier,0.654786150712831,0.49667927009699164,0.4966792700969916,0.6232839381739509,0.09598779678344727,1,0.4,NAO
11848,XGBClassifier,0.7060420909708078,0.4964097837063479,0.4964097837063479,0.6240145055344061,0.49000072479248047,1,0.4,NAO
11849,LabelSpreading,0.719959266802444,0.4962941217914093,0.49629412179140936,0.6191285073322298,4.173999071121216,1,0.4,NAO
11850,LabelPropagation,0.7196198234894773,0.4960622108452126,0.4960622108452127,0.6189514759961067,2.288451671600342,1,0.4,NAO
11851,SVC,0.719959266802444,0.4958931213452009,0.49589312134520097,0.6185577190719797,1.991999626159668,1,0.4,NAO
11852,AdaBoostClassifier,0.7192803801765105,0.49542929945280756,0.4954292994528076,0.6182051825015201,0.25499939918518066,1,0.4,NAO
11853,PassiveAggressiveClassifier,0.7070604209097081,0.4938975129752706,0.4938975129752706,0.6206808170757299,0.019016742706298828,1,0.4,NAO
11854,CalibratedClassifierCV,0.6659877800407332,0.48588631079589484,0.48588631079589495,0.6166497719385248,0.8799929618835449,1,0.4,NAO
11855,QuadraticDiscriminantAnalysis,0.6782077393075356,0.4850120945961814,0.48501209459618133,0.6158028703442934,0.014987707138061523,1,0.4,NAO
11856,GaussianNB,0.6782077393075356,0.4850120945961814,0.48501209459618133,0.6158028703442934,0.017015933990478516,1,0.4,NAO
11857,NearestCentroid,0.5594025797691785,0.48043434865315515,0.4804343486531551,0.5738649334376785,0.014983654022216797,1,0.4,NAO
11858,NearestCentroid,0.696877121520706,0.6986684201874075,0.6986684201874075,0.7123992718095087,0.020003557205200195,3,0.4,SIM
11859,SGDClassifier,0.7457569585879158,0.6695075268312158,0.669507526831216,0.7440107318447601,0.03597760200500488,3,0.4,SIM
11860,BernoulliNB,0.7403258655804481,0.6353209177802306,0.6353209177802306,0.729671641677928,0.020980119705200195,3,0.4,SIM
11861,LinearDiscriminantAnalysis,0.7501697216564833,0.6304173222798901,0.6304173222798901,0.7330174436696714,0.024997472763061523,3,0.4,SIM
11862,LogisticRegression,0.7505091649694501,0.6270402292102111,0.6270402292102111,0.7317005585081762,0.0280001163482666,3,0.4,SIM
11863,AdaBoostClassifier,0.7413441955193483,0.6255906390174022,0.6255906390174021,0.7263668573379054,0.3409998416900635,3,0.4,SIM
11864,ExtraTreesClassifier,0.7379497623896809,0.6228705291092271,0.6228705291092271,0.7234512314511516,0.7209835052490234,3,0.4,SIM
11865,LinearSVC,0.7511880515953836,0.6222910453018952,0.6222910453018952,0.7298375739825715,0.30899620056152344,3,0.4,SIM
11866,LGBMClassifier,0.7311608961303462,0.6206383128625443,0.6206383128625443,0.7189448619440167,0.17800164222717285,3,0.4,SIM
